# year,month,day,hour,min,sec,msec, x (m), y(m), z(m)
2023,3,14,0,15,20,799,-0.01821,0.0258478,-0.0151415
2023,3,14,0,15,21,200,-0.0225463,0.0181422,-0.0160486
2023,3,14,0,15,21,599,-0.0269208,0.0294997,-0.01999
2023,3,14,0,15,22,0,-0.0313308,0.0220159,-0.0239799
2023,3,14,0,15,22,400,-0.0138336,0.0335954,-0.0160446
2023,3,14,0,15,22,799,-0.0183505,0.0263431,-0.00522441
2023,3,14,0,15,23,200,-0.0118943,0.0381753,-0.00743303
2023,3,14,0,15,23,599,-0.0164005,0.0500901,-0.0106921
2023,3,14,0,15,24,0,-0.0208765,0.0431709,-0.00801302
2023,3,14,0,15,24,400,-0.0143286,0.0553351,-0.0143643
2023,3,14,0,15,24,799,-0.00777295,0.0486693,-0.0177453
2023,3,14,0,15,25,200,-0.00116169,0.0610888,-0.00722492
2023,3,14,0,15,25,599,0.00548528,0.0546668,0.0072016
2023,3,14,0,15,26,0,0.012198,0.0484118,0.0135507
2023,3,14,0,15,26,400,0.0189895,0.0243901,0.00987143
2023,3,14,0,15,26,799,0.0258509,0.0185291,0.0111574
2023,3,14,0,15,27,200,0.0328133,-0.00509134,0.00244218
2023,3,14,0,15,27,599,0.0398782,-0.0105711,-0.000304434
2023,3,14,0,15,28,0,0.0470436,-0.0158844,-8.13032e-05
2023,3,14,0,15,28,400,0.0433807,-0.0210467,0.00510203
2023,3,14,0,15,28,799,0.0398845,-0.0439764,0.00824172
2023,3,14,0,15,29,200,0.0365576,-0.0487556,0.0203136
2023,3,14,0,15,29,599,0.0334133,-0.0713103,0.0313133
2023,3,14,0,15,30,0,0.030445,-0.0757083,0.0303093
2023,3,14,0,15,30,400,0.0276664,-0.0799576,0.0282855
2023,3,14,0,15,30,799,0.0141276,-0.0840424,0.0262691
2023,3,14,0,15,31,200,0.0227242,-0.0879726,0.012291
2023,3,14,0,15,31,599,0.0205192,-0.109666,0.0152931
2023,3,14,0,15,32,0,0.00754592,-0.0942727,0.0132833
2023,3,14,0,15,32,400,0.00576888,-0.0787874,0.0152645
2023,3,14,0,15,32,799,0.00418198,-0.0821161,0.0152395
2023,3,14,0,15,33,200,0.00278129,-0.0663499,0.00624746
2023,3,14,0,15,33,599,0.00157663,-0.0504763,0.00923614
2023,3,14,0,15,34,0,0.0115059,-0.0165488,0.000254369
2023,3,14,0,15,34,400,-0.000336612,-0.00050321,-0.00570413
2023,3,14,0,15,34,799,-0.0119653,0.0156804,-0.00269011
2023,3,14,0,15,35,200,-0.00145751,0.0130821,-0.007658
2023,3,14,0,15,35,599,-0.00178972,0.0296345,-0.0106209
2023,3,14,0,15,36,0,-0.00194985,0.0274163,-0.0145796
2023,3,14,0,15,36,400,-0.0129062,0.0254497,-0.018526
2023,3,14,0,15,36,799,-0.0127122,0.0237234,-0.0164997
2023,3,14,0,15,37,200,-0.0123688,0.0222684,-0.012489
2023,3,14,0,15,37,599,-0.0118791,0.00314647,-0.00254417
2023,3,14,0,15,38,0,-0.0112495,0.0212213,0.00137968
2023,3,14,0,15,38,400,-0.0214346,0.0205884,-0.00370605
2023,3,14,0,15,38,799,-0.0205019,0.0202468,-0.0047949
2023,3,14,0,15,39,200,-0.0304002,0.020203,-0.00491033
2023,3,14,0,15,39,599,-0.0291769,0.0204668,0.00290965
2023,3,14,0,15,40,0,-0.0278442,0.0210416,0.0126783
2023,3,14,0,15,40,400,-0.0263932,0.021934,0.0173911
2023,3,14,0,15,40,799,-0.024846,0.0231553,0.0120913
2023,3,14,0,15,41,200,-0.0231838,0.0247005,0.000813834
2023,3,14,0,15,41,599,-0.0104827,0.0265667,-0.00548086
2023,3,14,0,15,42,0,0.00227602,0.0477014,-0.00182775
2023,3,14,0,15,42,400,0.00413611,0.050155,-0.00320825
2023,3,14,0,15,42,799,0.00608292,0.0529524,-0.0056285
2023,3,14,0,15,43,200,0.00810942,0.0381578,0.00587126
2023,3,14,0,15,43,599,0.01023,0.0416836,0.00333057
2023,3,14,0,15,44,0,0.0233964,0.0276127,0.00473194
2023,3,14,0,15,44,400,0.0146826,0.031871,0.0100615
2023,3,14,0,15,44,799,0.0170567,0.0185259,0.00734626
2023,3,14,0,15,45,200,0.00855943,0.0234858,0.00858578
2023,3,14,0,15,45,599,0.000187161,0.0108328,0.00975564
2023,3,14,0,15,46,0,0.0029061,-0.00144855,0.00389896
2023,3,14,0,15,46,400,0.0057011,0.00455841,0.00597004
2023,3,14,0,15,46,799,-0.00237677,0.0108467,-0.00197797
2023,3,14,0,15,47,200,-0.0103172,-0.000511895,0.00199876
2023,3,14,0,15,47,599,-0.018125,0.00638084,0.00789511
2023,3,14,0,15,48,0,-0.014844,-0.00440043,0.00474607
2023,3,14,0,15,48,400,-0.0224336,-0.0148742,0.00454822
2023,3,14,0,15,48,799,-0.0298823,-0.00712232,-0.012639
2023,3,14,0,15,49,200,-0.0371807,-0.0170879,-0.0118842
2023,3,14,0,15,49,599,-0.0333986,-0.0088539,-0.0181551
2023,3,14,0,15,50,0,-0.0295023,-0.000440967,-0.0234552
2023,3,14,0,15,50,400,-0.0145559,-0.00978729,-0.0148322
2023,3,14,0,15,50,799,-0.010511,-0.000977923,-0.00429907
2023,3,14,0,15,51,200,-0.00634915,-0.00996675,-0.01576
2023,3,14,0,15,51,599,-0.0130437,-0.0187564,-0.0212343
2023,3,14,0,15,52,0,-0.00862346,-0.00944775,-0.031698
2023,3,14,0,15,52,400,-0.0260059,-0.0179676,-0.0192512
2023,3,14,0,15,52,799,-0.0322384,-0.044271,-0.0128506
2023,3,14,0,15,53,200,-0.0273465,-0.0524452,-0.012468
2023,3,14,0,15,53,599,-0.0223528,-0.0425855,-0.0101139
2023,3,14,0,15,54,0,-0.0172551,-0.05062,-0.0117616
2023,3,14,0,15,54,400,-0.0120329,-0.0406476,-0.0124091
2023,3,14,0,15,54,799,-0.00670995,-0.0306767,-0.0130596
2023,3,14,0,15,55,200,-0.00128692,-0.0386432,-0.0126968
2023,3,14,0,15,55,599,0.0151976,-0.00973006,-0.0073543
2023,3,14,0,15,56,0,0.0207908,-0.0177918,-0.00399958
2023,3,14,0,15,56,400,0.0264658,-0.00791073,-0.00263439
2023,3,14,0,15,56,799,0.0322283,0.00189781,-0.00223497
2023,3,14,0,15,57,200,0.0380799,0.0116212,0.000191238
2023,3,14,0,15,57,599,0.0439948,0.02124,-0.00134092
2023,3,14,0,15,58,0,0.0499806,0.0307482,-0.00481042
2023,3,14,0,15,58,400,0.0560299,0.0401449,0.000743056
2023,3,14,0,15,58,799,0.051162,0.0314691,0.0133074
2023,3,14,0,15,59,200,0.0463732,0.0406598,0.00895012
2023,3,14,0,15,59,599,0.0635569,0.0496975,0.00268449
2023,3,14,0,16,0,0,0.0697574,0.0406423,-0.00249271
2023,3,14,0,16,0,400,0.0650012,0.0314925,0.0113458
2023,3,14,0,16,0,799,0.0602611,0.0401645,0.0182421
2023,3,14,0,16,1,200,0.0555464,0.0486553,0.0241794
2023,3,14,0,16,1,599,0.0398568,0.0390222,0.0232057
2023,3,14,0,16,2,0,0.0351489,0.0292719,0.0263119
2023,3,14,0,16,2,400,0.0304054,0.0193984,0.0244969
2023,3,14,0,16,2,799,0.0365636,0.0273227,0.0217886
2023,3,14,0,16,3,200,0.0316485,0.0171045,0.0301292
2023,3,14,0,16,3,599,0.0266476,0.0246846,0.0285582
2023,3,14,0,16,4,0,0.0215371,0.0320574,0.0201031
2023,3,14,0,16,4,400,0.0272695,0.0212996,0.0157609
2023,3,14,0,16,4,799,0.0218565,0.0104068,0.0105039
2023,3,14,0,16,5,200,0.0162819,-0.000618431,0.00834468
2023,3,14,0,16,5,599,0.0105415,-0.0117662,0.0152268
2023,3,14,0,16,6,0,-0.00633171,-0.00510711,0.0171793
2023,3,14,0,16,6,400,-0.0233687,-0.0165609,0.00823035
2023,3,14,0,16,6,799,-0.029621,-0.04606,0.0103406
2023,3,14,0,16,7,200,-0.0360977,-0.0576506,0.0055327
2023,3,14,0,16,7,599,-0.0428015,-0.0693315,0.00577019
2023,3,14,0,16,8,0,-0.0497611,-0.0631728,0.00406627
2023,3,14,0,16,8,400,-0.05697,-0.0750699,0.0063919
2023,3,14,0,16,8,799,-0.0754004,-0.104958,-0.0032013
2023,3,14,0,16,9,200,-0.0721423,-0.0989638,-0.011729
2023,3,14,0,16,9,599,-0.0801515,-0.110992,-0.0112421
2023,3,14,0,16,10,0,-0.0884325,-0.123034,-0.0117358
2023,3,14,0,16,10,400,-0.0860267,-0.117138,-0.0181873
2023,3,14,0,16,10,799,-0.0729773,-0.092382,-0.0116632
2023,3,14,0,16,11,200,-0.0712431,-0.0866465,-0.0121389
2023,3,14,0,16,11,599,-0.0698153,-0.080932,-0.00265443
2023,3,14,0,16,12,0,-0.0686914,-0.0931396,0.0117463
2023,3,14,0,16,12,400,-0.0678545,-0.0684023,0.00815061
2023,3,14,0,16,12,799,-0.0563489,-0.0437072,-0.00443106
2023,3,14,0,16,13,200,-0.0561173,-0.0190212,-0.00404178
2023,3,14,0,16,13,599,-0.0561354,-0.0132618,-0.00169649
2023,3,14,0,16,14,0,-0.0454531,0.0115145,-0.00239914
2023,3,14,0,16,14,400,-0.0350341,0.0542532,-0.00413676
2023,3,14,0,16,14,799,-0.0358393,0.0601231,-0.0118955
2023,3,14,0,16,15,200,-0.0149164,0.102985,-0.0147
2023,3,14,0,16,15,599,-0.00522013,0.127927,-0.0165648
2023,3,14,0,16,16,0,0.00427142,0.152969,-0.0144907
2023,3,14,0,16,16,400,0.0135843,0.159203,-0.0154869
2023,3,14,0,16,16,799,0.0117711,0.165622,-0.0115605
2023,3,14,0,16,17,200,0.00987168,0.172257,-0.0216631
2023,3,14,0,16,17,599,0.0188446,0.161165,-0.0298077
2023,3,14,0,16,18,0,0.0277143,0.132446,-0.0250402
2023,3,14,0,16,18,400,0.0365063,0.104097,-0.0143896
2023,3,14,0,16,18,799,0.0342785,0.0940369,-0.0157984
2023,3,14,0,16,19,200,0.0430061,0.0663563,-0.0212709
2023,3,14,0,16,19,599,0.0517187,0.0569859,-0.0198041
2023,3,14,0,16,20,0,0.0604217,0.0479078,-0.0164274
2023,3,14,0,16,20,400,0.0691451,0.0211962,-0.00914079
2023,3,14,0,16,20,799,0.0669479,0.01278,-0.00592894
2023,3,14,0,16,21,200,0.0648358,0.00466554,-0.00578284
2023,3,14,0,16,21,599,0.062828,-0.00317406,-0.00868079
2023,3,14,0,16,22,0,0.0609499,-0.010737,-0.00264862
2023,3,14,0,16,22,400,0.0591899,-0.0359621,-0.00367072
2023,3,14,0,16,22,799,0.0685465,-0.0429192,-0.0027471
2023,3,14,0,16,23,200,0.0670516,-0.0496277,-0.00982494
2023,3,14,0,16,23,599,0.0766775,-0.0740159,1.34143e-05
2023,3,14,0,16,24,0,0.0754676,-0.0622493,0.00878552
2023,3,14,0,16,24,400,0.0634968,-0.0503353,0.00753942
2023,3,14,0,16,24,799,0.0627018,-0.0562096,0.000291845
2023,3,14,0,16,25,200,0.062097,-0.061877,-0.00594573
2023,3,14,0,16,25,599,0.0507249,-0.0494336,0.00275831
2023,3,14,0,16,26,0,0.0395958,-0.0548044,0.0144088
2023,3,14,0,16,26,400,0.0287167,-0.0420708,0.0150492
2023,3,14,0,16,26,799,0.00711355,-0.047183,0.0236517
2023,3,14,0,16,27,200,-0.00325087,-0.052129,0.0252521
2023,3,14,0,16,27,599,-0.0133671,-0.0390046,0.0318244
2023,3,14,0,16,28,0,-0.0232461,-0.0437438,0.0344001
2023,3,14,0,16,28,400,-0.0438458,-0.0483474,0.0309997
2023,3,14,0,16,28,799,-0.0422459,-0.0159678,0.0196534
2023,3,14,0,16,29,200,-0.0404635,-0.0204751,0.0213124
2023,3,14,0,16,29,599,-0.0494405,-0.00692209,0.0349359
2023,3,14,0,16,30,0,-0.0472377,0.0066705,0.0246133
2023,3,14,0,16,30,400,-0.0558049,0.00238817,0.0153565
2023,3,14,0,16,30,799,-0.0641444,-0.00177925,0.0131221
2023,3,14,0,16,31,200,-0.0613097,-0.00583129,0.0218709
2023,3,14,0,16,31,599,-0.0582838,0.0081662,0.0156579
2023,3,14,0,16,32,0,-0.0550861,0.0042824,0.0164688
2023,3,14,0,16,32,400,-0.0517036,0.0184634,0.00733338
2023,3,14,0,16,32,799,-0.0371836,0.0147825,0.00422638
2023,3,14,0,16,33,200,-0.0225255,0.0291678,0.000151593
2023,3,14,0,16,33,599,-0.018683,0.0436246,-0.00489105
2023,3,14,0,16,34,0,-0.0146545,0.0402576,-0.010895
2023,3,14,0,16,34,400,0.000530861,0.037057,-0.0128874
2023,3,14,0,16,34,799,0.00491669,0.0340437,-0.0138637
2023,3,14,0,16,35,200,0.00950154,0.0312208,-0.0168151
2023,3,14,0,16,35,599,0.014296,0.028625,-0.0147867
2023,3,14,0,16,36,0,0.0193152,0.0441773,-0.0137584
2023,3,14,0,16,36,400,0.024568,0.0240635,-0.0266789
2023,3,14,0,16,36,799,0.030056,0.0222006,-0.0325745
2023,3,14,0,16,37,200,0.0248381,0.0206379,-0.0245274
2023,3,14,0,16,37,599,0.0199334,0.019379,-0.0195063
2023,3,14,0,16,38,0,0.0153468,0.0184615,-0.0105336
2023,3,14,0,16,38,400,0.0110897,0.0178869,-0.000613112
2023,3,14,0,16,38,799,0.0071815,-0.000230527,0.00624824
2023,3,14,0,16,39,200,0.0145965,5.65448e-05,0.00609261
2023,3,14,0,16,39,599,0.0113976,0.000778818,-0.00105891
2023,3,14,0,16,40,0,0.0085888,0.00196282,-0.003234
2023,3,14,0,16,40,400,0.00620305,-0.0142901,-0.0134064
2023,3,14,0,16,40,799,-0.00670108,-0.0120364,-0.00563076
2023,3,14,0,16,41,200,-0.030066,-0.0460716,0.00206311
2023,3,14,0,16,41,599,-0.0419211,-0.0425365,0.00471527
2023,3,14,0,16,42,0,-0.0641769,-0.0752432,-0.00363854
2023,3,14,0,16,42,400,-0.0639309,-0.0882327,-0.014988
2023,3,14,0,16,42,799,-0.0740982,-0.119396,-0.0133919
2023,3,14,0,16,43,200,-0.0727153,-0.130787,-0.007861
2023,3,14,0,16,43,599,-0.0707561,-0.123439,-0.00538205
2023,3,14,0,16,44,0,-0.0681964,-0.133253,-0.00794831
2023,3,14,0,16,44,400,-0.0650141,-0.124267,-0.00457374
2023,3,14,0,16,44,799,-0.0721565,-0.132375,-0.00127099
2023,3,14,0,16,45,200,-0.0785983,-0.103697,-0.0030042
2023,3,14,0,16,45,599,-0.0843238,-0.092126,-0.00478349
2023,3,14,0,16,46,0,-0.0783489,-0.0796454,-0.00163847
2023,3,14,0,16,46,400,-0.082629,-0.084143,0.00543321
2023,3,14,0,16,46,799,-0.0751892,-0.0696725,0.00346262
2023,3,14,0,16,47,200,-0.0670057,-0.0721354,0.00940411
2023,3,14,0,16,47,599,-0.0471179,-0.0376579,0.00332172
2023,3,14,0,16,48,0,-0.0374764,-0.038081,0.00716421
2023,3,14,0,16,48,400,-0.0270683,-0.01946,0.0109416
2023,3,14,0,16,48,799,-0.00493533,0.00021469,0.00768079
2023,3,14,0,16,49,200,0.0179364,0.00303842,0.00437391
2023,3,14,0,16,49,599,0.0305719,0.0249299,0.010983
2023,3,14,0,16,50,0,0.0549437,0.0479019,0.0135341
2023,3,14,0,16,50,400,0.0690716,0.0898872,0.0130277
2023,3,14,0,16,50,799,0.0839676,0.114937,0.0114677
2023,3,14,0,16,51,200,0.110568,0.158971,0.0218222
2023,3,14,0,16,51,599,0.137851,0.203993,0.0211201
2023,3,14,0,16,52,0,0.154856,0.232058,0.0124093
2023,3,14,0,16,52,400,0.172562,0.279056,0.00864894
2023,3,14,0,16,52,799,0.190935,0.291114,0.00785081
2023,3,14,0,16,53,200,0.220916,0.322139,0.00500065
2023,3,14,0,16,53,599,0.240509,0.354102,0.00511007
2023,3,14,0,16,54,0,0.271634,0.386943,0.000180911
2023,3,14,0,16,54,400,0.248488,0.346942,-0.0047707
2023,3,14,0,16,54,799,0.204117,0.27119,0.00120359
2023,3,14,0,16,55,200,0.149516,0.19665,-0.00186161
2023,3,14,0,16,55,599,0.0956454,0.123257,-0.00794405
2023,3,14,0,16,56,0,0.0643695,0.0509582,-0.015042
2023,3,14,0,16,56,400,0.0336413,0.0165514,-0.0231497
2023,3,14,0,16,56,799,0.0143567,-0.0349423,-0.0113483
2023,3,14,0,16,57,200,-0.0154785,-0.0676774,-0.00561787
2023,3,14,0,16,57,599,-0.0339663,-0.117622,-0.0118962
2023,3,14,0,16,58,0,-0.0521592,-0.148923,-0.0171833
2023,3,14,0,16,58,400,-0.0701027,-0.160717,-0.0175144
2023,3,14,0,16,58,799,-0.0878649,-0.172063,-0.0178732
2023,3,14,0,16,59,200,-0.083583,-0.201969,-0.0102946
2023,3,14,0,16,59,599,-0.101212,-0.194626,-0.00377642
2023,3,14,0,17,0,0,-0.107859,-0.223958,-0.0052755
2023,3,14,0,17,0,400,-0.114564,-0.234106,-0.00380369
2023,3,14,0,17,0,799,-0.121388,-0.244126,-0.0073335
2023,3,14,0,17,1,200,-0.128366,-0.236165,-0.00489715
2023,3,14,0,17,1,599,-0.113641,-0.228266,-0.00647754
2023,3,14,0,17,2,0,-0.110214,-0.220488,-0.00308127
2023,3,14,0,17,2,400,-0.107112,-0.212897,0.0062698
2023,3,14,0,17,2,799,-0.104395,-0.168682,0.0135843
2023,3,14,0,17,3,200,-0.102069,-0.142825,0.00292927
2023,3,14,0,17,3,599,-0.111148,-0.117379,0.00128933
2023,3,14,0,17,4,0,-0.0987374,-0.0923932,0.000643258
2023,3,14,0,17,4,400,-0.0978229,-0.086824,4.94382e-06
2023,3,14,0,17,4,799,-0.0864689,-0.0628051,-0.000625808
2023,3,14,0,17,5,200,-0.0756919,-0.0393563,0.00273939
2023,3,14,0,17,5,599,-0.0764734,-0.0354637,0.00310492
2023,3,14,0,17,6,0,-0.0559089,-0.0132095,-0.000491379
2023,3,14,0,17,6,400,-0.0360122,0.00834676,-0.00107459
2023,3,14,0,17,6,799,-0.0167781,0.0471126,0.00633649
2023,3,14,0,17,7,200,-0.0091709,0.0671317,0.00874521
2023,3,14,0,17,7,599,-0.0021963,0.0674453,0.000211426
2023,3,14,0,17,8,0,0.00415617,0.0859653,-0.0102461
2023,3,14,0,17,8,400,0.00989353,0.103651,-0.0126832
2023,3,14,0,17,8,799,0.0259837,0.138413,-0.006114
2023,3,14,0,17,9,200,0.0195111,0.13538,-0.0015379
2023,3,14,0,17,9,599,0.0125122,0.131532,0.0040506
2023,3,14,0,17,10,0,0.0159436,0.126838,0.011625
2023,3,14,0,17,10,400,0.00787465,0.121302,0.0241919
2023,3,14,0,17,10,799,0.0102887,0.114878,0.0257672
2023,3,14,0,17,11,200,0.0122066,0.107575,0.0214038
2023,3,14,0,17,11,599,0.00269335,0.0993609,0.0170843
2023,3,14,0,17,12,0,0.00373333,0.0902267,0.0257579
2023,3,14,0,17,12,400,0.0153114,0.0990772,0.0274514
2023,3,14,0,17,12,799,0.0154995,0.106912,0.0221988
2023,3,14,0,17,13,200,0.0262944,0.0947809,0.0239621
2023,3,14,0,17,13,599,0.0257667,0.100611,0.0167835
2023,3,14,0,17,14,0,0.0358972,0.0864623,0.00866557
2023,3,14,0,17,14,400,0.0457331,0.0902459,-0.000381803
2023,3,14,0,17,14,799,0.0552896,0.0740319,-0.00140978
2023,3,14,0,17,15,200,0.0646172,0.0568168,-0.00140935
2023,3,14,0,17,15,599,0.0737423,0.0385966,-0.0113542
2023,3,14,0,17,16,0,0.0827033,0.0382843,-0.01326
2023,3,14,0,17,16,400,0.0915192,0.0179663,-0.00816813
2023,3,14,0,17,16,799,0.0783278,-0.00336729,-0.00905356
2023,3,14,0,17,17,200,0.0761015,-0.00678546,-0.0168931
2023,3,14,0,17,17,599,0.0629228,-0.0112919,-0.0147252
2023,3,14,0,17,18,0,0.0388653,-0.0168751,-0.0175237
2023,3,14,0,17,18,400,0.0149591,-0.0424574,-0.0232838
2023,3,14,0,17,18,799,0.00218428,-0.0500914,-0.0230353
2023,3,14,0,17,19,200,-0.0323514,-0.0777065,-0.0237631
2023,3,14,0,17,19,599,-0.0556492,-0.106274,-0.0185027
2023,3,14,0,17,20,0,-0.0677528,-0.13578,-0.014247
2023,3,14,0,17,20,400,-0.0796247,-0.129359,-0.00899182
2023,3,14,0,17,20,799,-0.0912507,-0.141911,-0.00474589
2023,3,14,0,17,21,200,-0.0807022,-0.137489,-0.0104556
2023,3,14,0,17,21,599,-0.0809224,-0.116137,-0.00817453
2023,3,14,0,17,22,0,-0.0699335,-0.11375,-0.0138388
2023,3,14,0,17,22,400,-0.0587332,-0.112295,-0.0174803
2023,3,14,0,17,22,799,-0.0473012,-0.0938158,-0.0210989
2023,3,14,0,17,23,200,-0.0465857,-0.0941883,-0.0137211
2023,3,14,0,17,23,599,-0.0346286,-0.0774718,-0.00237419
2023,3,14,0,17,24,0,-0.0224313,-0.061598,-0.00599406
2023,3,14,0,17,24,400,-0.00999015,-0.0465415,-0.00160624
2023,3,14,0,17,24,799,0.00270351,-0.0501747,-0.00120574
2023,3,14,0,17,25,200,0.0265861,-0.0544516,0.0022055
2023,3,14,0,17,25,599,0.0397048,-0.0414026,0.0185814
2023,3,14,0,17,26,0,0.0530413,-0.0469162,0.0289345
2023,3,14,0,17,26,400,0.0665973,-0.0349974,0.0303106
2023,3,14,0,17,26,799,0.0693889,-0.04153,0.0257371
2023,3,14,0,17,27,200,0.0614506,-0.0484616,0.0291788
2023,3,14,0,17,27,599,0.0537531,-0.0557467,0.0246683
2023,3,14,0,17,28,0,0.0462927,-0.0633404,0.0172202
2023,3,14,0,17,28,400,0.0390207,-0.0532559,0.0138086
2023,3,14,0,17,28,799,0.0319239,-0.0434418,0.0114565
2023,3,14,0,17,29,200,0.0359341,-0.0338652,-0.000822445
2023,3,14,0,17,29,599,0.0400042,-0.00553572,-0.0120196
2023,3,14,0,17,30,0,0.0550577,0.0225698,-0.018149
2023,3,14,0,17,30,400,0.0591035,0.0315923,-0.0112752
2023,3,14,0,17,30,799,0.0521545,0.0226322,-0.00738036
2023,3,14,0,17,31,200,0.0561196,0.0505765,-0.000472242
2023,3,14,0,17,31,599,0.0599498,0.0784747,0.0104363
2023,3,14,0,17,32,0,0.0526584,0.124281,0.0143555
2023,3,14,0,17,32,400,0.0671138,0.152096,0.0113381
2023,3,14,0,17,32,799,0.081252,0.197878,0.00935478
2023,3,14,0,17,33,200,0.0621682,0.188873,0.0134037
2023,3,14,0,17,33,599,0.0537758,0.180094,0.00253182
2023,3,14,0,17,34,0,0.0450256,0.17156,-0.0182305
2023,3,14,0,17,34,400,0.01395,0.163285,-0.0279028
2023,3,14,0,17,34,799,-0.00655056,0.137345,-0.0255601
2023,3,14,0,17,35,200,-0.0274991,0.11175,-0.0132265
2023,3,14,0,17,35,599,-0.0599237,0.0865074,-0.00886635
2023,3,14,0,17,36,0,-0.0600015,0.0616016,-0.0114771
2023,3,14,0,17,36,400,-0.0607692,0.0549587,-0.00507324
2023,3,14,0,17,36,799,-0.0513161,0.0306495,-0.00265334
2023,3,14,0,17,37,200,-0.0536443,0.0425008,0.0117465
2023,3,14,0,17,37,599,-0.0458495,0.03658,0.0191377
2023,3,14,0,17,38,0,-0.0389533,0.0677235,0.0255368
2023,3,14,0,17,38,400,-0.0329995,0.0441188,0.0229727
2023,3,14,0,17,38,799,-0.0170719,0.0386725,0.023425
2023,3,14,0,17,39,200,-0.00220492,0.0333659,0.0119457
2023,3,14,0,17,39,599,0.0115805,0.0281606,0.000540025
2023,3,14,0,17,40,0,0.0132991,0.0230289,-0.00482894
2023,3,14,0,17,40,400,0.0139313,1.4367e-05,-0.0201195
2023,3,14,0,17,40,799,0.0134483,-0.00498886,-0.0233841
2023,3,14,0,17,41,200,0.0118427,-0.0100257,-0.0226308
2023,3,14,0,17,41,599,0.00909928,-0.0151269,-0.0178936
2023,3,14,0,17,42,0,0.0052134,-0.0382575,-0.0151532
2023,3,14,0,17,42,400,0.000169848,-0.0435178,-0.011425
2023,3,14,0,17,42,799,-0.00601647,-0.0489512,-0.00570759
2023,3,14,0,17,43,200,-0.0133621,-0.0545925,-0.00299747
2023,3,14,0,17,43,599,-0.0218459,-0.0425537,0.0106464
2023,3,14,0,17,44,0,-0.0314577,-0.0487916,0.0182751
2023,3,14,0,17,44,400,-0.0421801,-0.055326,0.0149038
2023,3,14,0,17,44,799,-0.0540002,-0.0622033,0.0075605
2023,3,14,0,17,45,200,-0.0778337,-0.0515257,0.0151772
2023,3,14,0,17,45,599,-0.0917108,-0.059236,0.0127976
2023,3,14,0,17,46,0,-0.106602,-0.0673694,0.00443932
2023,3,14,0,17,46,400,-0.111495,-0.0580242,0.00506954
2023,3,14,0,17,46,799,-0.128316,-0.0671271,-0.00128983
2023,3,14,0,17,47,200,-0.135058,-0.0767046,-0.00167445
2023,3,14,0,17,47,599,-0.131728,-0.0688561,-0.00206573
2023,3,14,0,17,48,0,-0.107346,-0.0615667,-0.00248214
2023,3,14,0,17,48,400,-0.0948246,-0.0548663,0.00106564
2023,3,14,0,17,48,799,-0.0611747,-0.0666714,-0.0063842
2023,3,14,0,17,49,200,-0.0392985,-0.0421306,-0.0038669
2023,3,14,0,17,49,599,-0.00718216,-0.0551026,-0.00337761
2023,3,14,0,17,50,0,0.0242583,-0.0506448,-0.00291955
2023,3,14,0,17,50,400,0.0331653,-0.0467459,-0.00647482
2023,3,14,0,17,50,799,0.0306718,-0.0434019,-0.00806497
2023,3,14,0,17,51,200,0.0387991,-0.0216608,-0.0086784
2023,3,14,0,17,51,599,0.0466313,-0.0373591,-0.0113195
2023,3,14,0,17,52,0,0.0542368,-0.0166199,-0.0149884
2023,3,14,0,17,52,400,0.0507389,-0.0153427,-0.00970533
2023,3,14,0,17,52,799,0.0472268,-0.0144856,-0.000503778
2023,3,14,0,17,53,200,0.0437689,-0.0319648,-0.00033507
2023,3,14,0,17,53,599,0.0404406,-0.031802,-0.00320828
2023,3,14,0,17,54,0,0.0263687,-0.0319616,0.00685448
2023,3,14,0,17,54,400,0.0235866,-0.0503337,0.00984615
2023,3,14,0,17,54,799,0.0211793,-0.0509559,0.0157839
2023,3,14,0,17,55,200,0.0192044,-0.051771,0.0206567
2023,3,14,0,17,55,599,0.0287063,-0.0338121,0.02148
2023,3,14,0,17,56,0,0.0277889,-0.0160454,0.00930684
2023,3,14,0,17,56,400,0.0165829,-0.0173338,0.00510678
2023,3,14,0,17,56,799,0.0170969,-0.0186317,0.00686255
2023,3,14,0,17,57,200,0.00744625,-0.000964585,0.00158979
2023,3,14,0,17,57,599,0.00964375,-0.00222099,0.00526086
2023,3,14,0,17,58,0,0.00179894,-0.00333066,-9.06438e-05
2023,3,14,0,17,58,400,0.0168728,-0.0221829,0.00249499
2023,3,14,0,17,58,799,0.0219663,-0.00388276,-0.0069176
2023,3,14,0,17,59,200,0.0171613,-0.0222253,-0.0163372
2023,3,14,0,17,59,599,0.0244726,-0.0222451,-0.0048442
2023,3,14,0,18,0,0,0.0219797,-0.0218917,-0.0103704
2023,3,14,0,18,0,400,0.0207193,-0.0211226,-0.0109486
2023,3,14,0,18,0,799,0.00976662,-0.000981195,-0.0205192
2023,3,14,0,18,1,200,0.0111131,0.0006486,-0.0191349
2023,3,14,0,18,1,599,0.00280593,0.002814,-0.0168057
2023,3,14,0,18,2,0,0.0068397,0.00552418,-0.0105389
2023,3,14,0,18,2,400,0.00125792,0.00883587,-0.0093065
2023,3,14,0,18,2,799,0.00803221,0.0316768,-0.0121103
2023,3,14,0,18,3,200,0.00520398,0.0361481,-0.00198046
2023,3,14,0,18,3,599,0.00379096,0.0412772,0.0150365
2023,3,14,0,18,4,0,0.00377361,0.0470713,0.0140308
